epoch,inference_time,ecp_score,epochs,seed,model_type
,32.17943596839905,0.0258999999999999,0.0,1.0,Diffusion
,32.20689582824707,0.0292049999999999,2000.0,1.0,Diffusion
,31.84925103187561,0.0243039999999999,4000.0,1.0,Diffusion
,31.81605553627014,0.0306899999999999,6000.0,1.0,Diffusion
,31.835352897644043,0.0312839999999999,8000.0,1.0,Diffusion
,31.72675037384033,0.0308699999999999,10000.0,1.0,Diffusion
,31.839728116989136,0.0251175,12000.0,1.0,Diffusion
,31.81061339378357,0.0413699999999999,14000.0,1.0,Diffusion
,31.80724287033081,0.0291059999999999,16000.0,1.0,Diffusion
,31.76567506790161,0.0296999999999999,18000.0,1.0,Diffusion
,32.121153831481934,0.0383179999999999,20000.0,1.0,Diffusion
,32.042458057403564,0.0340059999999999,22000.0,1.0,Diffusion
,32.03278970718384,0.0363465,24000.0,1.0,Diffusion
,31.95429968833924,0.0305909999999999,26000.0,1.0,Diffusion
,31.81992793083191,0.0386099999999999,28000.0,1.0,Diffusion
,31.675324201583862,0.0414375,30000.0,1.0,Diffusion
,31.66121411323548,0.0389059999999999,32000.0,1.0,Diffusion
,31.302149772644043,0.0215599999999999,34000.0,1.0,Diffusion
,31.54990196228028,0.034626,36000.0,1.0,Diffusion
,31.58423495292664,0.03564,38000.0,1.0,Diffusion
,31.54939103126526,0.0183259999999999,40000.0,1.0,Diffusion
,31.47803235054016,0.0217799999999999,42000.0,1.0,Diffusion
,31.48915648460388,0.0272844999999999,44000.0,1.0,Diffusion
,31.404874563217163,0.0270874999999999,46000.0,1.0,Diffusion
,31.61082434654236,0.0304365,48000.0,1.0,Diffusion
,31.601970434188843,0.0257399999999999,50000.0,1.0,Diffusion
,31.5859432220459,0.0326624999999999,52000.0,1.0,Diffusion
,31.59251189231873,0.0406955,54000.0,1.0,Diffusion
,31.6045515537262,0.0282749999999999,56000.0,1.0,Diffusion
,31.581176280975345,0.0168299999999999,58000.0,1.0,Diffusion
,31.60972547531128,0.03069,60000.0,1.0,Diffusion
,31.489256381988525,0.0334179999999999,62000.0,1.0,Diffusion
,31.60999321937561,0.0219374999999999,64000.0,1.0,Diffusion
,31.4608314037323,0.0318399999999999,66000.0,1.0,Diffusion
,31.44814348220825,0.0278599999999999,68000.0,1.0,Diffusion
,31.62267780303955,0.0302395,70000.0,1.0,Diffusion
,31.59339666366577,0.0265949999999999,72000.0,1.0,Diffusion
,31.578023433685303,0.0258699999999999,74000.0,1.0,Diffusion
,31.58923649787903,0.0280724999999999,76000.0,1.0,Diffusion
,31.616029739379883,0.0328349999999999,78000.0,1.0,Diffusion
,31.56777024269104,0.0191089999999999,80000.0,1.0,Diffusion
,31.604527235031128,0.0273,82000.0,1.0,Diffusion
,31.607518672943115,0.0273624999999999,84000.0,1.0,Diffusion
,31.59499454498291,0.0243294999999999,86000.0,1.0,Diffusion
,31.579252243041992,0.024034,88000.0,1.0,Diffusion
,31.566933631896973,0.0277199999999999,90000.0,1.0,Diffusion
,31.62372350692749,0.0287099999999999,92000.0,1.0,Diffusion
,31.5591082572937,0.0306459999999999,94000.0,1.0,Diffusion
,31.555776834487915,0.028,96000.0,1.0,Diffusion
,31.618428945541385,0.0336599999999999,98000.0,1.0,Diffusion
,31.82602572441101,0.0437144999999999,0.0,2.0,Diffusion
,31.7061710357666,0.0485099999999998,2000.0,2.0,Diffusion
,31.778080463409424,0.0191089999999999,4000.0,2.0,Diffusion
,31.834791898727417,0.0251174999999999,6000.0,2.0,Diffusion
,31.788881540298465,0.0285564999999999,8000.0,2.0,Diffusion
,31.770116090774536,0.0387054999999999,10000.0,2.0,Diffusion
,31.322599172592163,0.0168154999999999,12000.0,2.0,Diffusion
,31.363720655441284,0.0379999999999999,14000.0,2.0,Diffusion
,31.377198696136475,0.0319999999999999,16000.0,2.0,Diffusion
,31.86488461494445,0.0253439999999999,18000.0,2.0,Diffusion
,31.80339503288269,0.029253,20000.0,2.0,Diffusion
,31.823758363723755,0.0329975,22000.0,2.0,Diffusion
,31.552193880081177,0.0398925,24000.0,2.0,Diffusion
,31.54567217826844,0.0205799999999999,26000.0,2.0,Diffusion
,31.823226928710938,0.0352439999999999,28000.0,2.0,Diffusion
,31.5246798992157,0.0276609999999999,30000.0,2.0,Diffusion
,31.570911407470703,0.0219999999999999,32000.0,2.0,Diffusion
,31.84425520896912,0.0253724999999999,34000.0,2.0,Diffusion
,31.81661319732666,0.037125,36000.0,2.0,Diffusion
,31.41840934753418,0.0180374999999999,38000.0,2.0,Diffusion
,31.56537628173828,0.0347254999999999,40000.0,2.0,Diffusion
,31.58197593688965,0.0308449999999999,42000.0,2.0,Diffusion
,31.839184045791622,0.0303799999999999,44000.0,2.0,Diffusion
,31.547582626342773,0.0320459999999999,46000.0,2.0,Diffusion
,31.58140563964844,0.0243539999999999,48000.0,2.0,Diffusion
,31.46113681793213,0.0246959999999999,50000.0,2.0,Diffusion
,31.52393794059753,0.0341549999999999,52000.0,2.0,Diffusion
,31.600674867630005,0.0347899999999999,54000.0,2.0,Diffusion
,31.586034297943115,0.0253724999999999,56000.0,2.0,Diffusion
,31.8357036113739,0.0280169999999999,58000.0,2.0,Diffusion
,31.75993752479553,0.032175,60000.0,2.0,Diffusion
,31.75765872001648,0.0326359999999999,62000.0,2.0,Diffusion
,31.830629110336304,0.0283574999999999,64000.0,2.0,Diffusion
,31.602179288864136,0.0300959999999999,66000.0,2.0,Diffusion
,31.57174134254456,0.027146,68000.0,2.0,Diffusion
,31.5905179977417,0.0285119999999999,70000.0,2.0,Diffusion
,31.55087637901306,0.0273239999999998,72000.0,2.0,Diffusion
,31.566675186157227,0.0259999999999999,74000.0,2.0,Diffusion
,31.548693418502808,0.0290574999999999,76000.0,2.0,Diffusion
,31.58250403404236,0.0402975,78000.0,2.0,Diffusion
,31.55288434028625,0.0262679999999999,80000.0,2.0,Diffusion
,31.56518316268921,0.0269999999999999,82000.0,2.0,Diffusion
,31.57247233390808,0.0320124999999999,84000.0,2.0,Diffusion
,31.42866325378418,0.0333199999999998,86000.0,2.0,Diffusion
,31.517120599746704,0.0248489999999999,88000.0,2.0,Diffusion
,31.59429287910461,0.0251174999999999,90000.0,2.0,Diffusion
,31.5569429397583,0.0279359999999999,92000.0,2.0,Diffusion
,31.822107553482056,0.0336599999999999,94000.0,2.0,Diffusion
,31.58004069328308,0.0271459999999999,96000.0,2.0,Diffusion
,31.521554708480835,0.0266935,98000.0,2.0,Diffusion
,31.500773191452023,0.025996,0.0,3.0,Diffusion
