tv,hl,wa,seed,epochs,model_type,theta_index
0.1069999976158142,0.091288422475682,0.0621701958498031,1,0,NeuralDiffusionSigma,0
0.0959999999999999,0.072615829646627,0.0380058773532422,1,0,NeuralDiffusionSigma,1
0.0680000023841858,0.0766815547504915,0.015169129690711,1,2500,NeuralDiffusionSigma,0
0.0480000381469726,0.0833755849048748,0.0162130554750442,1,2500,NeuralDiffusionSigma,1
0.0400000071525573,0.0631991025733252,0.0107498307894033,1,5000,NeuralDiffusionSigma,0
0.0470000023841857,0.0766735325132772,0.0361282769630748,1,5000,NeuralDiffusionSigma,1
0.053,0.0849521276205053,0.0225342099666651,1,7500,NeuralDiffusionSigma,0
0.0408181872367859,0.0848108879412782,0.0226093820489881,1,7500,NeuralDiffusionSigma,1
0.0649999904632568,0.0820705800004638,0.045541243248697,1,10000,NeuralDiffusionSigma,0
0.0440000143051148,0.0734566248855334,0.0244522658893413,1,10000,NeuralDiffusionSigma,1
0.0355050495266914,0.0789109912289598,0.0126102565760147,1,12500,NeuralDiffusionSigma,0
0.034707082748413,0.0780342434331964,0.021298930940882,1,12500,NeuralDiffusionSigma,1
0.0470000166893005,0.0720796551727002,0.0163048448789501,1,15000,NeuralDiffusionSigma,0
0.0529999976158142,0.0904884946019106,0.0266311275365647,1,15000,NeuralDiffusionSigma,1
0.0270000262260436,0.0661535905030958,0.0297549690408779,1,17500,NeuralDiffusionSigma,0
0.04100004529953,0.0687704961932595,0.0197652292405404,1,17500,NeuralDiffusionSigma,1
0.0456262903213501,0.0842975776326075,0.018887440557006,1,20000,NeuralDiffusionSigma,0
0.0390000071525573,0.0719215240277788,0.0185546240523541,1,20000,NeuralDiffusionSigma,1
0.0330000214576721,0.060215275375054,0.019468549513374,1,22500,NeuralDiffusionSigma,0
0.0435353541374206,0.0813059005072684,0.0322773721100623,1,22500,NeuralDiffusionSigma,1
0.044,0.073231978578082,0.0168607135676083,1,25000,NeuralDiffusionSigma,0
0.0395252103805542,0.071873238450273,0.0180772907107425,1,25000,NeuralDiffusionSigma,1
0.0350000190734863,0.0738408293076673,0.0159819685259511,1,25000,NeuralDiffusionSigma,0
0.038232352733612,0.0733018959200314,0.0157602770900377,1,25000,NeuralDiffusionSigma,1
0.0890000023841858,0.0919947679775324,0.0252982050058784,1,27500,NeuralDiffusionSigma,0
0.0590000071525573,0.0815142059683934,0.0176224786227222,1,27500,NeuralDiffusionSigma,1
0.0340000166893005,0.0714902756204095,0.0221976539823568,1,30000,NeuralDiffusionSigma,0
0.0360000047683716,0.0738946650382958,0.0360960492404945,1,30000,NeuralDiffusionSigma,1
0.0299999952316284,0.0692770334146029,0.0190765840964051,1,32500,NeuralDiffusionSigma,0
0.0439999952316284,0.074690505383887,0.0197583687495458,1,32500,NeuralDiffusionSigma,1
0.0349999809265136,0.0692328384064314,0.0301905835794099,1,35000,NeuralDiffusionSigma,0
0.0420000381469726,0.0733502944038543,0.0191046265966249,1,35000,NeuralDiffusionSigma,1
0.0470000405311584,0.0686529821870943,0.012152670524821,1,37500,NeuralDiffusionSigma,0
0.0330000476837157,0.0744640442851421,0.0292950939296365,1,37500,NeuralDiffusionSigma,1
0.0400000286102294,0.0633467046076473,0.0151059332154586,1,40000,NeuralDiffusionSigma,0
0.0376161465644836,0.0781538101107532,0.0213224602026033,1,40000,NeuralDiffusionSigma,1
0.0500000214576721,0.0769892599140875,0.0173612754390644,1,42500,NeuralDiffusionSigma,0
0.0670000476837158,0.0876332160560715,0.0154248276345396,1,42500,NeuralDiffusionSigma,1
0.0380000190734863,0.0699860662792037,0.0156605020767684,1,45000,NeuralDiffusionSigma,0
0.0390000166893005,0.0721943076911204,0.0228876527334165,1,45000,NeuralDiffusionSigma,1
0.0300000286102295,0.0705168376304331,0.0213234660960031,1,47500,NeuralDiffusionSigma,0
0.0360000381469726,0.0792160967962843,0.0263801481565916,1,47500,NeuralDiffusionSigma,1
0.0300000476837157,0.0665171144988983,0.022680753890362,1,50000,NeuralDiffusionSigma,0
0.0288585834503173,0.0741085528557024,0.029034958700289,1,50000,NeuralDiffusionSigma,1
0.0309999892711639,0.0710162777956872,0.0222740273083731,1,52500,NeuralDiffusionSigma,0
0.0342222089767456,0.0805722601385365,0.021343504803128,1,52500,NeuralDiffusionSigma,1
0.0500000190734862,0.07238187917607,0.0155269506226925,1,55000,NeuralDiffusionSigma,0
0.0430000381469726,0.0763657708243449,0.0230590611684621,1,55000,NeuralDiffusionSigma,1
0.0290000190734863,0.064253071766091,0.0252984145897945,1,57500,NeuralDiffusionSigma,0
0.0399999999999999,0.0738388343781743,0.0295140994437242,1,57500,NeuralDiffusionSigma,1
0.0340000071525573,0.0662624850047723,0.0203514633585581,1,60000,NeuralDiffusionSigma,0
0.0336161465644836,0.0715607647879849,0.0147373884863877,1,60000,NeuralDiffusionSigma,1
0.0339999856948852,0.068003527696591,0.0155463915766927,1,62500,NeuralDiffusionSigma,0
0.0470000262260437,0.0739327651474242,0.0207799286845705,1,62500,NeuralDiffusionSigma,1
0.0350000071525573,0.0682723579748669,0.0174193177098048,1,65000,NeuralDiffusionSigma,0
0.0360000476837157,0.0744158258508418,0.0282939602620001,1,65000,NeuralDiffusionSigma,1
0.0270000143051147,0.0632967375587921,0.0242362434865636,1,67500,NeuralDiffusionSigma,0
0.040000033378601,0.0766663878149097,0.0218402789719183,1,67500,NeuralDiffusionSigma,1
0.0269999994039535,0.0663421320977421,0.0236121989828854,1,70000,NeuralDiffusionSigma,0
0.0390000190734863,0.0768037104839013,0.0206486291523733,1,70000,NeuralDiffusionSigma,1
0.0280000238418579,0.0649761409624988,0.0230668771675764,1,72500,NeuralDiffusionSigma,0
0.0330000017881393,0.0762856686580392,0.0249585518963668,1,72500,NeuralDiffusionSigma,1
0.0350000357627868,0.0685654937946467,0.0176048801043987,1,75000,NeuralDiffusionSigma,0
0.03000004529953,0.0703057281096789,0.0288122919810768,1,75000,NeuralDiffusionSigma,1
0.0390000214576721,0.0682915293926431,0.0167832531892103,1,77500,NeuralDiffusionSigma,0
0.0460000286102294,0.0800509824882526,0.0181551497896344,1,77500,NeuralDiffusionSigma,1
0.0310000262260436,0.0670038804451589,0.0213132500901265,1,80000,NeuralDiffusionSigma,0
0.0340000262260437,0.0711335722722725,0.0202301158035579,1,80000,NeuralDiffusionSigma,1
0.0329999976158141,0.0700940831926611,0.0158939612803005,1,82500,NeuralDiffusionSigma,0
0.0420000357627868,0.0802506202449536,0.0233845506067049,1,82500,NeuralDiffusionSigma,1
0.0280000476837157,0.0661790774094316,0.0249250716924221,1,85000,NeuralDiffusionSigma,0
0.0410000143051147,0.0756898559582508,0.0215605744742966,1,85000,NeuralDiffusionSigma,1
0.0339999976158141,0.0686310033757741,0.0188191394236432,1,87500,NeuralDiffusionSigma,0
0.0440000262260437,0.0759149056943939,0.0207275673178708,1,87500,NeuralDiffusionSigma,1
0.0319999952316284,0.066444176492332,0.0206152690176758,1,90000,NeuralDiffusionSigma,0
0.0440000476837157,0.0775013169237628,0.0235293060718188,1,90000,NeuralDiffusionSigma,1
0.03700004529953,0.0698809192541186,0.0193525851564517,1,92500,NeuralDiffusionSigma,0
0.0390000238418578,0.0767636448486762,0.0205684672243268,1,92500,NeuralDiffusionSigma,1
0.0390000476837157,0.071377442102218,0.0130644395185105,1,95000,NeuralDiffusionSigma,0
0.0380000166893005,0.0737297159877527,0.0235320768769303,1,95000,NeuralDiffusionSigma,1
0.0360000166893005,0.0689324595703011,0.0213288208341554,1,97500,NeuralDiffusionSigma,0
0.0450000357627868,0.0789048451487603,0.0213197921055781,1,97500,NeuralDiffusionSigma,1
0.03500001907348638,0.07384082930766736,0.01598196852595113,1,25000,NeuralDiffusionSigma,0
0.03823235273361203,0.07330189592003145,0.01576027709003774,1,25000,NeuralDiffusionSigma,1
0.08900000238418582,0.09199476797753244,0.025298205005878417,1,27500,NeuralDiffusionSigma,0
0.05900000715255738,0.08151420596839341,0.01762247862272224,1,27500,NeuralDiffusionSigma,1
0.03400001668930053,0.0714902756204095,0.022197653982356805,1,30000,NeuralDiffusionSigma,0
0.03600000476837162,0.07389466503829582,0.036096049240494595,1,30000,NeuralDiffusionSigma,1
0.02999999523162844,0.06927703341460292,0.01907658409640517,1,32500,NeuralDiffusionSigma,0
0.04399999523162845,0.07469050538388708,0.019758368749545833,1,32500,NeuralDiffusionSigma,1
0.034999980926513685,0.06923283840643141,0.03019058357940991,1,35000,NeuralDiffusionSigma,0
0.04200003814697262,0.07335029440385432,0.01910462659662495,1,35000,NeuralDiffusionSigma,1
0.04700004053115847,0.0686529821870943,0.012152670524821049,1,37500,NeuralDiffusionSigma,0
0.03300004768371578,0.07446404428514211,0.02929509392963658,1,37500,NeuralDiffusionSigma,1
0.04000002861022944,0.06334670460764733,0.015105933215458665,1,40000,NeuralDiffusionSigma,0
0.03761614656448364,0.07815381011075324,0.021322460202603345,1,40000,NeuralDiffusionSigma,1
0.05000002145767213,0.07698925991408755,0.0173612754390644,1,42500,NeuralDiffusionSigma,0
0.06700004768371581,0.0876332160560715,0.015424827634539605,1,42500,NeuralDiffusionSigma,1
0.03800001907348638,0.06998606627920373,0.01566050207676847,1,45000,NeuralDiffusionSigma,0
0.03900001668930053,0.07219430769112048,0.02288765273341658,1,45000,NeuralDiffusionSigma,1
0.030000028610229545,0.0705168376304331,0.021323466096003142,1,47500,NeuralDiffusionSigma,0
0.03600003814697261,0.07921609679628432,0.026380148156591635,1,47500,NeuralDiffusionSigma,1
0.03000004768371578,0.0665171144988983,0.02268075389036205,1,50000,NeuralDiffusionSigma,0
0.028858583450317332,0.07410855285570243,0.029034958700289014,1,50000,NeuralDiffusionSigma,1
0.03099998927116393,0.07101627779568721,0.022274027308373124,1,52500,NeuralDiffusionSigma,0
0.03422220897674566,0.08057226013853659,0.021343504803128098,1,52500,NeuralDiffusionSigma,1
0.05000001907348628,0.07238187917607,0.015526950622692597,1,55000,NeuralDiffusionSigma,0
0.04300003814697262,0.0763657708243449,0.023059061168462187,1,55000,NeuralDiffusionSigma,1
0.02900001907348637,0.06425307176609107,0.025298414589794538,1,57500,NeuralDiffusionSigma,0
0.03999999999999998,0.07383883437817437,0.029514099443724275,1,57500,NeuralDiffusionSigma,1
0.034000007152557354,0.06626248500477239,0.020351463358558197,1,60000,NeuralDiffusionSigma,0
0.03361614656448364,0.07156076478798494,0.014737388486387797,1,60000,NeuralDiffusionSigma,1
0.03399998569488527,0.06800352769659104,0.015546391576692738,1,62500,NeuralDiffusionSigma,0
0.04700002622604371,0.07393276514742428,0.020779928684570598,1,62500,NeuralDiffusionSigma,1
0.035000007152557355,0.06827235797486693,0.01741931770980487,1,65000,NeuralDiffusionSigma,0
0.036000047683715786,0.07441582585084189,0.02829396026200013,1,65000,NeuralDiffusionSigma,1
0.027000014305114783,0.06329673755879217,0.024236243486563697,1,67500,NeuralDiffusionSigma,0
0.04000003337860103,0.07666638781490974,0.02184027897191833,1,67500,NeuralDiffusionSigma,1
