tv,hl,wa,seed,epochs,model_type,theta_index
0.844999976158142,0.745051996122778,0.4686153421587225,1,0,NormalizingFlow,0
0.2399999964237213,0.2393354778758811,0.1385766221513986,1,0,NormalizingFlow,1
0.0359999964237213,0.0506403617615588,0.0379283450659356,1,2000,NormalizingFlow,0
0.0349999856948852,0.0493698196109965,0.0415936699772502,1,2000,NormalizingFlow,1
0.0399999928474426,0.0580063683974245,0.0412535304518137,1,4000,NormalizingFlow,0
0.0569999785423278,0.0528228326894884,0.0554296139214303,1,4000,NormalizingFlow,1
0.0480000047683715,0.0717955571047862,0.0320781185905995,1,6000,NormalizingFlow,0
0.0229999976158142,0.0474769487651565,0.0375058279388113,1,6000,NormalizingFlow,1
0.0559999856948852,0.0677874475547245,0.0439549971569216,1,8000,NormalizingFlow,0
0.0409999952316283,0.0521483511829645,0.0470753599577127,1,8000,NormalizingFlow,1
0.0419999761581421,0.0644131258940513,0.0396796662294596,1,10000,NormalizingFlow,0
0.0330000047683715,0.0495594075131779,0.0460468910118328,1,10000,NormalizingFlow,1
0.0309999976158142,0.0590450628775857,0.0380773354728165,1,12000,NormalizingFlow,0
0.0290000047683715,0.0497447581089865,0.0427594573024999,1,12000,NormalizingFlow,1
0.0479999785423279,0.0657591160062808,0.0403443440192086,1,14000,NormalizingFlow,0
0.0300000047683715,0.0487592267848391,0.0440028117527716,1,14000,NormalizingFlow,1
0.0499999773502349,0.0607527698175789,0.0521146392028509,1,16000,NormalizingFlow,0
0.0379999976158141,0.0505362634700754,0.043631430496452,1,16000,NormalizingFlow,1
0.0520000047683715,0.0718445083046578,0.0431219906559233,1,18000,NormalizingFlow,0
0.0379999856948852,0.051917048433669,0.0423818615484755,1,18000,NormalizingFlow,1
0.0470000047683715,0.0647192096120635,0.0458764979527144,1,20000,NormalizingFlow,0
0.0399999964237213,0.0543806775136984,0.0460771817755603,1,20000,NormalizingFlow,1
0.0259999976158142,0.0547153148948486,0.0366388104385865,1,22000,NormalizingFlow,0
0.0319999868869781,0.0536284688165746,0.0367324871058672,1,22000,NormalizingFlow,1
0.0319999964237213,0.0558657595868846,0.0414674278600285,1,24000,NormalizingFlow,0
0.0219999845027923,0.0547009521985593,0.0312674009986728,1,24000,NormalizingFlow,1
0.0539999845027923,0.0604840702359782,0.0537384716258883,1,26000,NormalizingFlow,0
0.0279999964237213,0.0518626066560044,0.0339776970227236,1,26000,NormalizingFlow,1
0.0499999797344207,0.0589604509543994,0.050328235140606,1,28000,NormalizingFlow,0
0.0280000357627868,0.0523460172780153,0.0316407373290289,1,28000,NormalizingFlow,1
0.0429999964237213,0.0629742403872553,0.0438009459896878,1,30000,NormalizingFlow,0
0.025999976158142,0.0535487431752038,0.0341840026848154,1,30000,NormalizingFlow,1
0.0329999952316284,0.0591601745143781,0.0392999121503831,1,32000,NormalizingFlow,0
0.0190000013411045,0.0489334398909378,0.0341542176043406,1,32000,NormalizingFlow,1
0.0519999952316284,0.062680576876276,0.0513588752266119,1,34000,NormalizingFlow,0
0.0229999856948852,0.052669957604738,0.036869259750473,1,34000,NormalizingFlow,1
0.0400000143051147,0.0553470874461799,0.04728156790256,1,36000,NormalizingFlow,0
0.0260000047683716,0.0516736485784664,0.0393326165376829,1,36000,NormalizingFlow,1
0.019999977350235,0.0535499068890687,0.0319201549586404,1,38000,NormalizingFlow,0
0.0289999952316284,0.0550936576274595,0.0361197889500855,1,38000,NormalizingFlow,1
0.0499999952316284,0.0598316669784622,0.0488210217010545,1,40000,NormalizingFlow,0
0.0229999856948852,0.0551148020346448,0.0314116360117921,1,40000,NormalizingFlow,1
0.0309999928474425,0.0514660050967936,0.0420273409200259,1,42000,NormalizingFlow,0
0.0269999856948852,0.0548208365162615,0.0364388728230408,1,42000,NormalizingFlow,1
0.0339999964237213,0.0505138194300063,0.0445104555067048,1,44000,NormalizingFlow,0
0.0269999952316284,0.0577820214008338,0.0364099810060055,1,44000,NormalizingFlow,1
0.0239999618530273,0.0540015545033849,0.0371715015317688,1,46000,NormalizingFlow,0
0.0210000077486038,0.0536238719833916,0.0310949129039396,1,46000,NormalizingFlow,1
0.0440000035762787,0.0588708774890743,0.0481648471274572,1,48000,NormalizingFlow,0
0.0289999940395355,0.0546176719465281,0.0366323447430433,1,48000,NormalizingFlow,1
0.0479999892711639,0.057972585360737,0.0497542813200709,1,50000,NormalizingFlow,0
0.0319999952316284,0.0545932966657598,0.0394543203729988,1,50000,NormalizingFlow,1
0.0380000119209289,0.0542452845078369,0.0483721001460516,1,52000,NormalizingFlow,0
0.043999988079071,0.0561125172489902,0.0424178299262182,1,52000,NormalizingFlow,1
0.0419999690055846,0.054271839041167,0.0493310205475226,1,54000,NormalizingFlow,0
0.0299999952316284,0.051963922615145,0.0394385529573904,1,54000,NormalizingFlow,1
0.0309999845027923,0.0563625003699114,0.0400490697178413,1,56000,NormalizingFlow,0
0.0279999976158142,0.0551072131963535,0.0373986914940531,1,56000,NormalizingFlow,1
0.0449999964237213,0.0608709461181238,0.0465314122891077,1,58000,NormalizingFlow,0
0.0279999868869781,0.050102796703422,0.0382785126118242,1,58000,NormalizingFlow,1
0.0389999761581421,0.0545690574995069,0.047555754357795,1,60000,NormalizingFlow,0
0.0250000011920928,0.0531428985078312,0.038239004561915,1,60000,NormalizingFlow,1
0.0499999856948852,0.0598336394882085,0.052293668545768,1,62000,NormalizingFlow,0
0.0319999868869781,0.0526067137058928,0.0407729925498338,1,62000,NormalizingFlow,1
0.0380000035762786,0.0574323736006246,0.0436209141468347,1,64000,NormalizingFlow,0
0.0319999952316284,0.0530386642552922,0.0419209249278913,1,64000,NormalizingFlow,1
0.0379999856948852,0.0560874507067647,0.0479802727781219,1,66000,NormalizingFlow,0
0.028999976158142,0.0553878998873348,0.0372337813324344,1,66000,NormalizingFlow,1
0.0489999999999999,0.0579443582571135,0.0472352115216104,1,68000,NormalizingFlow,0
0.0259999797344207,0.0492253954695071,0.0392432078188966,1,68000,NormalizingFlow,1
0.0360000119209289,0.057056801748484,0.0457161562908406,1,70000,NormalizingFlow,0
0.0279999833106994,0.0511949786049956,0.0380500017418995,1,70000,NormalizingFlow,1
0.0379999773502349,0.0562814617246073,0.0441506835925471,1,72000,NormalizingFlow,0
0.0320000047683715,0.0563087971520145,0.0388065638999066,1,72000,NormalizingFlow,1
0.0390000047683716,0.0563164913163536,0.0487849951620824,1,74000,NormalizingFlow,0
0.0260000071525573,0.0535313688054398,0.0370142144761131,1,74000,NormalizingFlow,1
0.034999988079071,0.055948087052202,0.0436091515494897,1,76000,NormalizingFlow,0
0.0219999785423279,0.0511466025979611,0.0369801778486413,1,76000,NormalizingFlow,1
0.0429999868869781,0.0545264737008485,0.0466505449601464,1,78000,NormalizingFlow,0
0.0289999845027923,0.0530006479329333,0.0384339299031245,1,78000,NormalizingFlow,1
0.0369999785423278,0.053998410093179,0.0471621673736269,1,80000,NormalizingFlow,0
0.0270000023841857,0.0495701189040698,0.0389610372573039,1,80000,NormalizingFlow,1
0.0369999642372131,0.055552682608784,0.0440293225627102,1,82000,NormalizingFlow,0
0.0259999916553497,0.0539939539907162,0.0372308445873396,1,82000,NormalizingFlow,1
0.0370000119209289,0.0517697455417578,0.0441192226681851,1,84000,NormalizingFlow,0
0.024999988079071,0.0494435212669094,0.0392085889799173,1,84000,NormalizingFlow,1
0.0429999988079071,0.0562090397507407,0.0472275049944665,1,86000,NormalizingFlow,0
0.0300000071525573,0.0502820457884332,0.0397844615404792,1,86000,NormalizingFlow,1
0.040999964237213,0.0554659539764257,0.0466234171263688,1,88000,NormalizingFlow,0
0.0349999833106994,0.0502012366029771,0.0404926540873978,1,88000,NormalizingFlow,1
0.0379999999999999,0.0550876280547834,0.0459876037755404,1,90000,NormalizingFlow,0
0.033,0.0526252064486576,0.0437584768297961,1,90000,NormalizingFlow,1
0.0369999737739562,0.0549085463149937,0.0430001473533357,1,92000,NormalizingFlow,0
0.0359999761581421,0.0528280162313703,0.0414463127753047,1,92000,NormalizingFlow,1
0.0359999868869781,0.0540950783487605,0.044509683399569,1,94000,NormalizingFlow,0
0.0270000047683715,0.0484673710586086,0.0406912229935146,1,94000,NormalizingFlow,1
0.0430000143051148,0.0589573250227351,0.0470027322090663,1,96000,NormalizingFlow,0
0.0279999964237213,0.0507009628520755,0.0398851942007273,1,96000,NormalizingFlow,1
0.0349999952316284,0.0563025419550746,0.0441020894319231,1,98000,NormalizingFlow,0
0.0289999976158141,0.0486137079181401,0.0425850439066873,1,98000,NormalizingFlow,1
0.0349999999999999,0.0592799514574369,0.0420511949982216,1,100000,NormalizingFlow,0
0.0270000071525573,0.0499705829785901,0.0354296828253061,1,100000,NormalizingFlow,1
0.2344074029922485,0.525159027999802,0.2057744346491923,2,0,NormalizingFlow,0
0.4091052634716033,0.5024857766536905,0.1685547814340313,2,0,NormalizingFlow,1
0.0301428060531616,0.0610505567958304,0.0156803246239687,2,2000,NormalizingFlow,0
0.0759999547004699,0.0567442127874044,0.067391999683615,2,2000,NormalizingFlow,1
0.0449999761581421,0.0682263149991097,0.032432827454513,2,4000,NormalizingFlow,0
0.0250000017881393,0.0468144338005579,0.0371386468881522,2,4000,NormalizingFlow,1
0.0599999952316284,0.0790919186315887,0.0418297336102338,2,6000,NormalizingFlow,0
0.0360000006705522,0.0417988329957085,0.037870616447484,2,6000,NormalizingFlow,1
0.0320000071525573,0.0568090647996531,0.0224061891393203,2,8000,NormalizingFlow,0
0.0339999868869781,0.0543443161342543,0.0380976049211611,2,8000,NormalizingFlow,1
0.0219999821186065,0.0569411020705401,0.025896555804167,2,10000,NormalizingFlow,0
0.0609999797344207,0.0572913536372494,0.0589634183246605,2,10000,NormalizingFlow,1
0.0260000381469726,0.0575452230590937,0.0261489898051878,2,12000,NormalizingFlow,0
0.0539999761581421,0.0564477765995309,0.0550427026699166,2,12000,NormalizingFlow,1
0.0290000071525573,0.061711505552835,0.023189457609373,2,14000,NormalizingFlow,0
0.0369999797344207,0.0489514754516716,0.0438542346157256,2,14000,NormalizingFlow,1
0.0360000286102294,0.0538138310823467,0.0202500569298678,2,16000,NormalizingFlow,0
0.0340000035762786,0.0579208264960572,0.0360883582891231,2,16000,NormalizingFlow,1
0.0360000190734863,0.057512974716814,0.0268125967357488,2,18000,NormalizingFlow,0
0.0410000047683715,0.0553920676989654,0.0411182741264233,2,18000,NormalizingFlow,1
0.0200000047683716,0.059877752175698,0.0260144613832855,2,20000,NormalizingFlow,0
0.0240000035762786,0.0547847304284764,0.0359361466092686,2,20000,NormalizingFlow,1
0.0219999952316284,0.0526174882052035,0.0308269252579194,2,22000,NormalizingFlow,0
0.0340000047683715,0.0539158907055227,0.0392318791145792,2,22000,NormalizingFlow,1
0.0279999856948852,0.0553457388867131,0.0347896136708986,2,24000,NormalizingFlow,0
0.0379999916553497,0.0552876527769415,0.03745546362349,2,24000,NormalizingFlow,1
0.0209999976158141,0.0549246024803618,0.0291006916189306,2,26000,NormalizingFlow,0
0.0279999928474426,0.0554342549424395,0.0387972994961171,2,26000,NormalizingFlow,1
0.0329999761581421,0.0552025001380271,0.0368676509899936,2,28000,NormalizingFlow,0
0.0320000006705522,0.0522327441829152,0.0313326619364969,2,28000,NormalizingFlow,1
0.0290000047683715,0.0553922284652604,0.0400911758397382,2,30000,NormalizingFlow,0
0.0259999952316284,0.0520622147146324,0.0370952806261298,2,30000,NormalizingFlow,1
0.0309999856948852,0.0551204147190842,0.034334109839538,2,32000,NormalizingFlow,0
0.0319999833106994,0.0541989065743829,0.0358047771770936,2,32000,NormalizingFlow,1
0.0459999892711639,0.0532314296360546,0.0506869080301356,2,34000,NormalizingFlow,0
0.0220000008940696,0.0533030622108085,0.0320056604688358,2,34000,NormalizingFlow,1
0.0249999713897705,0.050192695439292,0.0389150523277893,2,36000,NormalizingFlow,0
0.0239999976158142,0.0562897720493459,0.0337945663886114,2,36000,NormalizingFlow,1
