epoch,inference_time,ecp_score,epochs,seed,model_type
,24.000652074813843,0.11632,0.0,1.0,NormalizingFlow
,23.970121383666992,0.0173249999999999,2000.0,1.0,NormalizingFlow
,23.91491842269897,0.0177209999999999,4000.0,1.0,NormalizingFlow
,23.54913854598999,0.0260039999999999,6000.0,1.0,NormalizingFlow
,23.37835168838501,0.0192075,8000.0,1.0,NormalizingFlow
,23.431700706481934,0.0184074999999999,10000.0,1.0,NormalizingFlow
,23.458430290222168,0.0265664999999999,12000.0,1.0,NormalizingFlow
,23.370067596435547,0.0210789999999999,14000.0,1.0,NormalizingFlow
,23.315581798553467,0.0198,16000.0,1.0,NormalizingFlow
,23.463414907455444,0.0300425,18000.0,1.0,NormalizingFlow
,23.33639645576477,0.0164174999999999,20000.0,1.0,NormalizingFlow
,23.435608386993408,0.0180179999999999,22000.0,1.0,NormalizingFlow
,23.42143487930298,0.0213839999999999,24000.0,1.0,NormalizingFlow
,23.440906524658203,0.0188099999999999,26000.0,1.0,NormalizingFlow
,23.45721793174744,0.015147,28000.0,1.0,NormalizingFlow
,23.427671670913696,0.0261025,30000.0,1.0,NormalizingFlow
,23.31800961494445,0.0246249999999999,32000.0,1.0,NormalizingFlow
,23.35902452468872,0.0199999999999999,34000.0,1.0,NormalizingFlow
,23.44812750816345,0.0130344999999999,36000.0,1.0,NormalizingFlow
,23.385366439819336,0.0251459999999999,38000.0,1.0,NormalizingFlow
,23.660998344421387,0.0158584999999999,40000.0,1.0,NormalizingFlow
,23.64013886451721,0.0243539999999999,42000.0,1.0,NormalizingFlow
,23.66032457351685,0.0219999999999999,44000.0,1.0,NormalizingFlow
,23.46445107460022,0.0129999999999999,46000.0,1.0,NormalizingFlow
,23.44432497024536,0.02178,48000.0,1.0,NormalizingFlow
,23.524873733520508,0.022176,50000.0,1.0,NormalizingFlow
,23.59459567070008,0.0173459999999998,52000.0,1.0,NormalizingFlow
,23.64212942123413,0.0148255,54000.0,1.0,NormalizingFlow
,23.619239568710327,0.021691,56000.0,1.0,NormalizingFlow
,23.42776894569397,0.0180374999999999,58000.0,1.0,NormalizingFlow
,23.41622543334961,0.0186119999999999,60000.0,1.0,NormalizingFlow
,23.66349482536316,0.0132659999999999,62000.0,1.0,NormalizingFlow
,23.4218008518219,0.018,64000.0,1.0,NormalizingFlow
,23.451549530029297,0.019104,66000.0,1.0,NormalizingFlow
,23.420145988464355,0.019,68000.0,1.0,NormalizingFlow
,23.410333395004272,0.017325,70000.0,1.0,NormalizingFlow
,23.41836285591125,0.0189089999999999,72000.0,1.0,NormalizingFlow
,23.66519069671631,0.0226859999999999,74000.0,1.0,NormalizingFlow
,23.58237051963806,0.0206849999999999,76000.0,1.0,NormalizingFlow
,23.62251257896424,0.0146519999999999,78000.0,1.0,NormalizingFlow
,23.58711004257202,0.02178,80000.0,1.0,NormalizingFlow
,23.54611277580261,0.0124374999999999,82000.0,1.0,NormalizingFlow
,23.609965562820435,0.0126365,84000.0,1.0,NormalizingFlow
,23.53800630569458,0.0096514999999999,86000.0,1.0,NormalizingFlow
,23.541632652282715,0.01813,88000.0,1.0,NormalizingFlow
,23.53036427497864,0.013662,90000.0,1.0,NormalizingFlow
,23.594486713409424,0.0162524999999999,92000.0,1.0,NormalizingFlow
,23.643299102783203,0.0141119999999999,94000.0,1.0,NormalizingFlow
,23.55841016769409,0.0218539999999999,96000.0,1.0,NormalizingFlow
,23.538513898849487,0.01,98000.0,1.0,NormalizingFlow
,23.649082899093628,0.1286025,0.0,2.0,NormalizingFlow
,23.52945899963379,0.014256,2000.0,2.0,NormalizingFlow
,23.56683373451233,0.0259999999999999,4000.0,2.0,NormalizingFlow
,23.49489140510559,0.0236809999999999,6000.0,2.0,NormalizingFlow
,23.52365779876709,0.0197984999999999,8000.0,2.0,NormalizingFlow
,23.601943492889404,0.0299999999999999,10000.0,2.0,NormalizingFlow
,23.62976551055908,0.018,12000.0,2.0,NormalizingFlow
,23.58302330970764,0.0217904999999999,14000.0,2.0,NormalizingFlow
,23.41566491127014,0.023859,16000.0,2.0,NormalizingFlow
,23.476694345474243,0.0207955,18000.0,2.0,NormalizingFlow
,23.53591227531433,0.0247754999999999,20000.0,2.0,NormalizingFlow
,23.496378421783447,0.0198004999999999,22000.0,2.0,NormalizingFlow
,23.580756664276123,0.02574,24000.0,2.0,NormalizingFlow
,23.49796438217163,0.0229999999999999,26000.0,2.0,NormalizingFlow
,23.64093279838562,0.0157209999999999,28000.0,2.0,NormalizingFlow
,23.566346645355225,0.0176314999999999,30000.0,2.0,NormalizingFlow
,23.446263313293457,0.016434,32000.0,2.0,NormalizingFlow
,23.399203777313232,0.0140579999999999,34000.0,2.0,NormalizingFlow
,23.595935583114624,0.0202859999999999,36000.0,2.0,NormalizingFlow
,23.508463382720947,0.0227699999999999,38000.0,2.0,NormalizingFlow
,23.515013456344604,0.0199999999999999,40000.0,2.0,NormalizingFlow
,23.560364723205566,0.0201984999999999,42000.0,2.0,NormalizingFlow
,23.578417778015137,0.0188099999999999,44000.0,2.0,NormalizingFlow
,23.636977672576904,0.0197999999999999,46000.0,2.0,NormalizingFlow
,23.59718918800354,0.0147509999999999,48000.0,2.0,NormalizingFlow
,23.44255542755127,0.0227359999999999,50000.0,2.0,NormalizingFlow
,23.531322240829468,0.015147,52000.0,2.0,NormalizingFlow
,23.57071590423584,0.0184194999999999,54000.0,2.0,NormalizingFlow
,23.526461362838745,0.0233444999999999,56000.0,2.0,NormalizingFlow
,23.551464557647705,0.0215714999999999,58000.0,2.0,NormalizingFlow
