epoch,inference_time,ecp_score,epochs,seed,model_type
,24.43787455558777,0.0635075,1240.0,2.0,NormalizingFlow
,24.46088099479676,0.0640199999999999,1280.0,2.0,NormalizingFlow
,24.372217893600464,0.06674,1320.0,2.0,NormalizingFlow
,24.39331030845642,0.0629799999999999,1360.0,2.0,NormalizingFlow
,24.42328095436096,0.0648599999999999,1400.0,2.0,NormalizingFlow
,24.4117591381073,0.0590625,1440.0,2.0,NormalizingFlow
,24.3641140460968,0.0668525000000001,1480.0,2.0,NormalizingFlow
,24.43131279945373,0.0685125,1520.0,2.0,NormalizingFlow
,24.43958616256714,0.0654175,1560.0,2.0,NormalizingFlow
,24.39588212966919,0.0713475,1600.0,2.0,NormalizingFlow
,24.41335701942444,0.0625525,1640.0,2.0,NormalizingFlow
